"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date_month","Date_week","Date","Pathogen","Result"
"32682","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-19,2016-09-20,"PI3",0
"32683","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-19,2016-09-20,"BCV",0
"32684","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"PM",0
"32685","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"MH",0
"32686","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"HS",1
"32687","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"MB",0
"32688","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"BRSV",0
"32689","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"PI3",0
"32690","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2016-09-01,2016-09-26,2016-09-26,"BCV",0
"32691","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"PM",0
"32692","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"MH",0
"32693","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"HS",0
"32694","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"MB",0
"32695","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"BRSV",0
"32696","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"PI3",0
"32697","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2018-10-01,2018-10-01,2018-10-02,"BCV",0
"32698","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"PM",0
"32699","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"MH",0
"32700","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"HS",0
"32701","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"MB",0
"32702","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"BRSV",0
"32703","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"PI3",0
"32704","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-25,"BCV",NA
"32705","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"PM",0
"32706","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"MH",0
"32707","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"HS",0
"32708","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"MB",0
"32709","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"BRSV",0
"32710","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"PI3",0
"32711","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2019-07-01,2019-07-22,2019-07-27,"BCV",NA
"32712","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"PM",0
"32713","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"MH",0
"32714","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"HS",0
"32715","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"MB",0
"32716","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"BRSV",0
"32717","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"PI3",0
"32718","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2020-11-01,2020-11-09,2020-11-09,"BCV",NA
"32719","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"PM",0
"32720","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"MH",0
"32721","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"HS",0
"32722","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"MB",1
"32723","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"BRSV",0
"32724","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"PI3",0
"32725","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-09-01,2020-09-07,2020-09-07,"BCV",NA
"32726","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"PM",0
"32727","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"MH",0
"32728","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"HS",0
"32729","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"MB",0
"32730","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"BRSV",1
"32731","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"PI3",0
"32732","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-05-31,2021-06-03,"BCV",NA
"32733","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"PM",0
"32734","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"MH",0
"32735","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"HS",0
"32736","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"MB",0
"32737","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"BRSV",0
"32738","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"PI3",0
"32739","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-06-01,2021-06-21,2021-06-21,"BCV",NA
"32740","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"PM",0
"32741","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"MH",0
"32742","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"HS",0
"32743","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"MB",0
"32744","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"BRSV",0
"32745","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"PI3",0
"32746","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-07-01,2021-07-12,2021-07-12,"BCV",NA
"32747","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"PM",1
"32748","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"MH",0
"32749","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"HS",1
"32750","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"MB",0
"32751","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"BRSV",0
"32752","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"PI3",0
"32753","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-01-01,2022-12-26,2023-01-01,"BCV",NA
"32754","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"PM",0
"32755","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"MH",0
"32756","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"HS",0
"32757","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"MB",1
"32758","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"BRSV",0
"32759","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"PI3",0
"32760","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-09-01,2024-09-23,2024-09-23,"BCV",0
"32761","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"PM",1
"32762","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"MH",1
"32763","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"HS",0
"32764","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"MB",0
"32765","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"BRSV",0
"32766","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"PI3",0
"32767","3","Belgium","Beef","Namur","e24ec1fe0140be981057b042e72e6366f2ea7d74a9e14c8695c8a525c2cd2b5a","PCR","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2020-11-01,2020-11-09,2020-11-09,"BCV",NA
"32768","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"PM",0
"32769","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"MH",0
"32770","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"HS",0
"32771","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"MB",0
"32772","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"BRSV",NA
"32773","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"PI3",NA
"32774","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"BCV",NA
"32775","3","Belgium","Beef","Namur","e2834f3db46ec3e45439c21fc4048332a16348a5419e2494c62f55b172e29b93","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2023-07-01,2023-06-26,2023-07-01,"PM",1
