"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"35","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"BCV",0
"36","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"PM",NA
"37","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"MH",NA
"38","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"HS",NA
"39","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"MB",NA
"40","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"BRSV",0
"41","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"PI3",0
"42","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2023-08-23,2023-08-01,2023-08-20,"BCV",0
"43","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"PM",NA
"44","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"MH",NA
"45","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"HS",NA
"46","2","The Netherlands","Beef","Drenthe","48b261463e2b3d9f2f3ab2cc8d6545ad2fd3767459518bd61c0e93ee25dfccf2","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-08-12,2020-08-01,2020-08-09,"MB",NA
